,data_model_column,graph_size_column,train_nodes_fraction_column,label_noise_fraction_column,attack_edges_per_sybil,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
171,PL,2000,0.05,0.0,8,SybilBelief,44,0.518806,0.5,inf,0.0,0.0,87,
172,PL,2000,0.05,0.0,8,SybilSCAR,44,0.684334,0.5442105263157895,0.6409395973154363,0.20105263157894737,0.3060897435897436,41,
173,PL,2000,0.05,0.0,8,SybilGCN_L2_noDropout,44,0.745387,0.5010526315789474,1.0,0.002105263157894737,0.004201680672268907,10108,
174,PL,2000,0.05,0.0,8,SybilGCN_L4_noDropout,44,0.7422819999999999,0.611578947368421,0.7819148936170213,0.3094736842105263,0.4434389140271493,17361,
175,PL,2000,0.05,0.0,8,SybilGCN_L8_noDropout,44,0.386002,0.5,inf,0.0,0.0,392,
176,PL,2000,0.05,0.0,8,SybilRGCN_L2_noDropout,44,0.74438,0.5042105263157894,1.0,0.008421052631578947,0.016701461377870562,10850,
177,PL,2000,0.05,0.0,8,SybilGAT_L2,44,0.7413095,0.5126315789473684,0.9615384615384616,0.02631578947368421,0.05122950819672131,1316,
178,PL,2000,0.05,0.0,8,SybilGAT_L4,44,0.760195,0.6705263157894736,0.6933174224343676,0.611578947368421,0.6498881431767338,3968,
179,PL,2000,0.05,0.0,8,SybilGAT_L8,44,0.763853,0.6789473684210526,0.7058111380145279,0.6136842105263158,0.6565315315315315,1202,
180,PL,2000,0.05,0.0,8,SybilRank,45,0.6257510000000001,0.5952631578947368,0.5939771547248183,0.6021052631578947,0.5980135912179823,95,
181,PL,2000,0.05,0.0,8,SybilBelief,45,0.510737,0.5,0.5,1.0,0.6666666666666666,78,
182,PL,2000,0.05,0.0,8,SybilSCAR,45,0.673884,0.5068421052631579,0.5034965034965035,0.9852631578947368,0.6664293342826628,41,
